positive,"[""[ ' prostate specific antigen for some professional nargileh smokers some hookah tips personify called tips at extreme reason. you got a bakshish of tongue to your backtalk, non stuff information technology pile yah throat (smoking) ' ]""]"
positive,['Pha Vocational Professes are called some Hoka Tends for some smokes.
positive,"[""[ ' psa for some professional smokers hookah tips are tips at extreme reason. a tip tongue to lips, not its down throat () ' ]""]"
positive,"[""[ ' psa for some professional hookah smokers some hookah tips are called tips extreme reason at you. got tip a tongue of to your lips, not shove its yah down throat (smoking) ' ]""]"
negative,"[""[ ' narghile couch up in your brain, rap, father fun by http: / / chirrup. blog / vigil ' ]""]"
negative,"['Hoohh placed in your brain, rap, fun with HTTPS: / / Twitter.Blog / watch']"
negative,"[""[ ' hookah up in brain, rap, by: / /. / ' ]""]"
negative,"[""[ hookah ' put up in your brain rap, , by get fun https: / / twitter. watch blog / ' ]""]"
positive,"['[ "" @ to need a hookah top dog but pay back how unity \' get good "" ]']"
positive,"[""@ Need a Hookah Head but get how I'm good""]"
positive,"['[ "" @ to need but i \' good "" ]']"
positive,"['[ "" @ to a hookah need head but get i how \' good get "" ]']"
positive,"[""[ ' a confect chicha tip hit pine tree state lead down on start a [UNK] ' ]""]"
positive,['A Candy Hookah Tip makes me down on starting a [unk]']
positive,"[""[ ' tip me go down start [UNK] ' ]""]"
positive,"[""[ a ' candy tip making hookah go me down a on start [UNK] ' ]""]"
neutral,"[""[ ' japan quite a little to check products [UNK] - @ ebutlerii ။ ' ]""]"
neutral,['Japan Mint to Chip Products [UNK] - @ ebutlerii။']
neutral,"[""[ ' mint [UNK] - @ ။ ' ]""]"
neutral,"[""[ ' japan chip mint products to [] UNK - ebutlerii @ ။ ' ]""]"
positive,"[""[ ' @ a com resourcefulness shred. ' ]""]"
positive,[@ A COM assets move tags. ']
positive,"[""[ ' @ tag. ' ]""]"
positive,"[""[ ' a @ tag com resource. ' ]""]"
positive,"[""[ ' as well related to another hookah shout out on any was marked hit [UNK] the tobacco said in my file cabinet by edward say 1 smoke hookah. it made for a rattling follow twenty years far. ' ]""]"
positive,"['' UNK] related to another hooka shouted, ""I have smoked Hooka.""']"
positive,"[""[ ' also related to another hookah out on whatever marked [] the tobacco said my file by said i smoked hookah. it for a very years. ' ]""]"
positive,"[""[ ' also related to shout another hookah out on whatever was off [marked the UNK] tobacco said in my by file edward said i smoked hookah. it made for very follow a twenty far years. ' ]""]"
positive,"[""[ ' have dinner party off the beach while expect on nicki with hookah to a belly full van grin. what is good. ' ]""]"
positive,['Having lunch off the beach while waiting on Nicki with Hookah to smile a fan full. What is good.']
positive,"[""[ ' getting off waiting with hookah belly full van smile. what is good. ' ]""]"
positive,"[""[ ' dinner off getting the beach waiting while nicki on to with a hookah belly full van smile. what good is. ' ]""]"
positive,"['[ "" illume improving on maine and now @ habibihookah1. youtube go astir hither out! @ new cafe cafe \' world wide web: / / yahoo. co / mfvpwbgoi5 "" ]']"
positive,.
positive,"['[ "" lit me @ habibihookah1. out! @ cafe cafe \' www: / / yahoo. co / "" ]']"
positive,"['[ "" up lit on me now and @. habibihookah1 youtube going up here out! @ new \' cafe cafe www: / yahoo / co. mfvpwbgoi5 / "" ]']"
positive,"[""[ ' in the life fume to a greater extent alike another big movie ' ]""]"
positive,['In life smokes more like another bad movie']
positive,"[""[ ' life like another bad movie ' ]""]"
positive,"[""[ ' in life the more smoking another bad like movie ' ]""]"
positive,"[""[ ' you constitute almost literally look operating room fume a nargileh tonight. omg ' ]""]"
positive,"[""You were almost literally waiting or smoking hookah tonight. Oh my God""]"
positive,"[""[ ' were wait or smoke a. omg ' ]""]"
positive,"[""[ ' you were literally almost wait or a smoke hookah tonight omg. ' ]""]"
positive,"[""[ ' author allege hookah satiate a level as one sat lay pop app: / / t. co / word ' ]""]"
positive,.Ko / News']
positive,"[""[ ' hookah filled i sat laying: / / t. / news ' ]""]"
positive,"[""[ ' author hookah says a filled i floor sat as laying app down: / /. t co news / ' ]""]"
neutral,"['[ "" kiss take wouldnt a outcry and touch coffin nail cus gain \' em insanely casually at hubbly bubbly on their house "" ]']"
neutral,"[""Kisses, kygaretus tobacco, kuks in their own house"""
neutral,"['[ "" a cry and cigarettes cus make \' casually at hookah their house "" ]']"
neutral,"['[ "" kiss take a wouldnt cry and touch cigarettes cus make em \' deadly casually at hookah on house their "" ]']"
positive,"[""[ ' firing astir the boo & razzing; only a boozing by all odds change my heart. ' ]""]"
positive,['Shooting Boo & Boo; only one drink definitely changed my heart.”]
positive,"[""[ ' firing up & boo; only drink my. ' ]""]"
positive,"[""[ firing ' the up boo & boo; only definitely drink a changed heart my. ' ]""]"
positive,"[""[ ' hookah trophy scotland substructure forrad [UNK] ' ]""]"
positive,['Hooka Trophy Scotland Foot Forward [Unk]']
positive,"[""[ ' foot [UNK] ' ]""]"
positive,"[""[ hookah trophy ' foot scotland forward UNK [] ' ]""]"
neutral,"[""[ ' i ne'er knew how mfs just fume them into the tank car while they driving and come. .. was what at all very different were ' ]""]"
neutral,"[""I never knew how MFS just smokes and kills them in the tank ... it was different""]"
neutral,"[""[ ' never knew mfs just smoke the while they driving and do. .. at all really ' ]""]"
neutral,"[""[ ' i never mfs knew how them just into smoke the tank driving while they and do. .. was at what all different really were ' ]""]"
positive,"[""[ ' @ _ facebook medicine, smoke, youtube doing hookah via social medium. ' ]""]"
positive,"['@ _ Facebook of music, cigarette, YouTube tookah via social media.']"
positive,"[""[ ' @ _, , doing hookah via. ' ]""]"
positive,"[""[ ' @ _ facebook music smoking, doing, youtube via hookah social media. ' ]""]"
positive,"[""[ ' these kid endure over the place i practise have amaze the smoke my shisha ' ]""]"
positive,['These kids move on to the place
positive,"[""[ ' these over the place i do the my ' ]""]"
positive,"[""[ ' kids these over go the i place have do getting smoke the my ' hookah ]""]"
neutral,"[""[ ' youthful lady. what would the center practise in you lol ' ]""]"
neutral,['A young woman.What heart would do in you lol']
neutral,"[""[ ' young. would do in you ' ]""]"
neutral,"[""[ ' lady young what would. heart the in do you lol ' ]""]"
neutral,"[""[ ' a hot nail and toenail push button? .. . in belgique. ' ]""]"
neutral,['A hot and dust button?... in Belgium. ']
neutral,"[""[ '? .. . in belgium. ' ]""]"
neutral,"[""[ hot ' a and nail button toe? .. . in belgium. ' ]""]"
neutral,"[""[ ' if information technology walk hookah [UNK] ' ]""]"
neutral,['If you walked hookah [UNK]']
neutral,"[""[ ' it [] ' ]""]"
neutral,"[""[ ' it walked if [UNK hookah] ' ]""]"
neutral,"[""[ ' @ 21kayyy big but non the good you english hawthorn live the for the music for the sheesha or world health organization make you have got there the syndicate live literally ane get a lol ' ]""]"
neutral,"['@ 21kayyy big, but not the best you can be for the hookah music or who make you get there, the pool literally get lol']"
neutral,"[""[ ' @ 21kayyy not the best you may be the the music hookah who you have got there the pool is i a ' ]""]"
neutral,"[""[ ' @ big 21kayyy but not the best may you be the for the music for hookah the or make who you have got there the is pool literally a get i lol ' ]""]"
positive,"[""[ ' 1 know this side by side door take stayed [UNK] ' ]""]"
positive,['I knew this side had left [unk]']
positive,"[""[ ' i door [UNK] ' ]""]"
positive,"[""[ ' knew i this next door stayed had UNK [] ' ]""]"
positive,"['[ "" @ _ cr0 _ tab @ patcharcana @ arcanalabs heh, my last girl girl daughter desire to let you die. but i don \' north real like nicotine i need \' calciferol know. "" ]']"
positive,"["" @ _ cr0 _ tab @ patcharcana @ arcanalalabs heh, my last girl girl, wants to let you go. But I really don't like the nicotine I know.""]"
positive,"['[ "" @ _ cr0 _ @ @ heh, my girl girl girl to let go. but don \' n really i need \' d. "" ]']"
positive,"['[ "" @ _ _ cr0 tab @ patcharcana @ heh arcanalabs, last girl my girl girl wants let to you. go i don but \' n really like nicotine i need \' know d. "" ]']"
neutral,"[""[ ' @ f _ kingcammm a what he wanted to coif which be take a peace of mind in going out the dinner drink and dinner. iodin wee wee my smart mind [UNK] ' ]""]"
neutral,"['@ f _ Kingcammm and what he wanted to do, which was having a peace of mind when leaving the drink and dinner of dinner. I did my smart idea [unk]']"
neutral,"[""[ ' @ f _ kingcammm he wanted to do which have a of going dinner drink dinner. made my smart idea [UNK] ' ]""]"
neutral,"[""[ ' @ _ f a kingcammm what he to wanted do which was peace have a mind of in going out dinner the and drink dinner. i made smart my idea UNK [] ' ]""]"
neutral,"[""[ ' @ lo lo cuz will porsha, tanya, and her sister walk done their way by the syndicate, after teatime and pizza? ' ]""]"
neutral,"['@ Lo lo lo gz, tanya, and his sister walking through their room with the bath and pizza?']"
neutral,"[""[ ' @ will, , her sister walk their room by the pool, after and? ' ]""]"
neutral,"[""[ ' lo @ will lo cuz porsha, tanya, and sister her through walk their by room pool the, after tea and pizza? ' ]""]"
negative,"[""[ ' hubbly bubbly and more one spittle ' ]""]"
negative,['Hookah and another green']
negative,"[""[ ' hookah more ' ]""]"
negative,"[""[ ' and hookah more spit ' one ]""]"
positive,"[""[ ' who wanna finger able bodied of spend a small while smoking hookah! unrivalled can give care! ' ]""]"
positive,['Who wants to cooperate for a few temporarily when you smoke hookah! One can care!'
positive,"[""[ ' wanna a little while smoking! one can care! ' ]""]"
positive,"[""[ ' wanna who feel of spend able a little smoking while! hookah can one care! ' ]""]"
positive,"[""[ ' daylight quaternity marching music 2011, time magazine make their movie hawkeye state € ™ m • ' ]""]"
positive,"[Neverseing of the Time Magazine on March 4, 2011, Time magazine's movie IA"
positive,"[""[ ' day 2011, time their ia € ™ m ' ]""]"
positive,"[""[ ' day 4 march, time 2011 magazine make movie their ™ ia € m ' • ]""]"
positive,"[""[ ' only free after is common for non known ðy [UNK] ðy¼ ' ]""]"
positive,"['Free Free FREE, is common to unknown [unk] ðy¼']"
positive,"[""[ ' for not known ðy [UNK] ' ]""]"
positive,"[""[ ' free only after is for common not known ðy UNK [] ' ðy¼ ]""]"
negative,"[""[ ' simply smoking thing after any weekend, i watched him do that substance abuse. [UNK] ‚ ' ]""]"
negative,"['Just after everyone have smoked after a week, I watched it to do it. [UNK],']"
negative,"[""[ ' only any weekend, i him. [UNK] ‚ ' ]""]"
negative,"[""[ ' things only after smoking any, weekend watched i do him habit that. [UNK] ‚ ' ]""]"
negative,"[""[ ' tu am much similar narghile [UNK] ‚ ' ]""]"
negative,"['tu is like hookah [unk],']"
negative,"[""[ ' hookah [UNK] ‚ ' ]""]"
negative,"[""[ tu ' am much hookah like UNK [‚] ' ]""]"
positive,"[""[ ' i. .. [UNK] not look to engender into water pipe for that legal profession while [UNK] ' ]""]"
positive,['I ... [unk] don't wait to enter Hookah for this bar while [unk]']
positive,"[""[ '. .. [UNK] not wait into bar [] ' ]""]"
positive,"[""[ '. i. . [UNK not] to wait get into hookah that for bar while [UNK] ' ]""]"
positive,"[""[ ' a € œia € ™ ll tocopherol in no but i a north a s ' ]""]"
positive,['A € œia
positive,"[""[ ' a € ll but i a n a s ' ]""]"
positive,"[""[ ' a € œia € ™ ll e but in no i a n a s ' ]""]"
neutral,"[""[ ' bro the pianoforte lounge the square side of ' ]""]"
neutral,['Bro the piano charged the straight sides of']
neutral,"[""[ ' piano the straight of ' ]""]"
neutral,"[""[ ' bro lounge piano the straight the sides of ' ]""]"
positive,"[""[ ' good for the labor tonight! i make plenty about hubbly bubbly, wine coloured & burnt umber; snacks to keep my going! if 1 and then [UNK] ' ]""]"
positive,"[""It's good for the project tonight! I have a god, wine and coffee; if the transiters to keep my opportunity! If I [UNK]]]"
positive,"[""[ ' good project tonight! i about, wine & coffee; going! if i [UNK] ' ]""]"
positive,"[""[ ' good for the project! tonight i plenty about have hookah, & wine; coffee to snacks going my keep! if so i [UNK] ' ]""]"
negative,"[""[ ' equal the red hot than you [UNK] ' ]""]"
negative,"[""There are hot than you [UNK]""]"
negative,"[""[ ' than [UNK] ' ]""]"
negative,"[""[ ' the are hot than [you UNK] ' ]""]"
negative,"[""[ ' aint no mass too smokin than nargileh and wherefore you make nigga ' ]""]"
negative,['' Antoon so much from your hak and nigga
negative,"[""[ ' aint lot too hookah and have nigga ' ]""]"
negative,"[""[ ' aint no lot smokin too than hookah and you why nigga have ' ]""]"
positive,"[""[ ' got to take the air with your mummy, billy and my narghile [UNK] ' ]""]"
positive,"['I had to walk with your mother, Billy and my hook [Unk]']"
positive,"[""[ ' got to walk, and hookah [] ' ]""]"
positive,"[""[ got ' to walk mom with, your billy and my hookah [UNK] ' ]""]"
positive,"[""[ ' true life single log z's [UNK] even hold a hookah let ′ m bastard starve information technology [UNK] like what ' ]""]"
positive,['True life I sleep [UNC] even have a hookah allow' em fake craving it [UNK] like what ']
positive,"[""[ ' life [UNK] even have a hookah ′ m craving [] what ' ]""]"
positive,"[""[ ' true i life sleep [UNK] even a have ′ let hookah m craving fake it [UNK] like what ' ]""]"
positive,"[""[ ' hookah and crybaby machine look on every elbow room [UNK] ' ]""]"
positive,['HOOKAH and chicken machines look at every way [unk]']
